NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
1261016;2024;15104893;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;374.1;515.2;512.6;484.1;BCAADEADBCAAAEADBDCEDDCAABEABEABCCBDAAEDAEBAA;ADDCAADACEACCBDAEEAACEDAADDABCDECCDADDDEBBEAA;AADDDCBADDEAEAADDDABCAEDECCDAADBDAEEADCECBEED;CDACDBADBADCDDECBDBBAACBDEBEECABABECAECACCACD;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;120;100;160;620
3879969;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
747386;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2900908;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;433.9;336.1;360.2;454.4;DEADCDCEADCADBABACCAAECEBABCAAABCCAAEADECBDCA;ACEBBCADCDACABACEDCAADCDBDACECBCAABAECEDBDBDC;ABACBDBAEACBDBEDA*EBDACADCAEBCACACDCEBEA.ECAD;CBBEACDECADBADACBABDECBCBCACECACBAECBABDADADA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;100;100;560
41677;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2599864;2024;;;;;;;;;1500602;Altamira;15;PA;0;1;1;0;;1383;1395;;;378.4;491;;;AECACBBBCACBBBECDEBDCCAECBABDBACCBDBCAECAEBAD;CCDACECDEDEACAADECBBACDEBDDBCEBBDADECAEEADCDB;;1;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1;120;140;120;120;60;560
3702053;2024;15205401;1500602;Altamira;15;PA;4;1;1;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
3010921;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2962804;2024;15575497;1500859;Anapu;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;419.4;305.7;516.4;443.3;DDABBACEBBDBDBADCCADCADECBECBCDAACBDDEEEACABA;ACAECCADBDAEDCDBCDAEBCBACBEBEBADCADEDCDABDAEC;CBDCBECBECADDABCDCBCBCDEBADEBDCBDACACEADADDCB;CDBAECEEDCACBEDCABBDACBBEABCCABDEAECDACEDEDEC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;140;120;100;60;500
3806734;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;491.5;554.8;568.9;403.6;BABCDCBCEACECBDCECBDBCBAECADCACAEBAECDEBDCABC;AADDBBDBCACCEDACEECADCEAAEEDEADCEAAACABECDDBD;ABCDACDCDBEECCABADEDADEEBCABEDDBCEADADDDDAECB;DCACCBDCADBDDABEEBABABEBECADBACACBDEDEDBDDCCB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;180;140;140;180;760
4149217;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;390.7;364.8;329.8;440.7;EAABDAABCEDACADAADBCDBAEACEDADBADCAEACAADBCAB;CDDABBACACACACBBACAABBCEECDBDAADACAABACCDEDBC;EAABDDEBBABDBAAEAAAEAAACEABABDDEBAAECCBEABCEA;CDEBCECBBCBCDBCCBDBECDACECACECDBDEBDACEDBACBD;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;60;100;80;120;60;420
1741703;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;452.5;433.6;533.7;424;DCEDDABEBDCDCECAEEBEECADEDEBCBCCDCEDCDDBDBCDB;CEDABBCCBEECDBADEEDECDCADDAB*CDBCDDBBBBCCCBAA;CEAAADDCBCEECCBCDDECADDEBDBDDBEBCDBEACCCDAECB;DBCBCBBCCBCBECAABCDCADDBDBDCDBCDDEAACEDABDDDC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;140;120;120;160;660
1245043;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1610755;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;443.3;532.2;488.2;441.4;ADEDBAABEABEAADCBDDAABEEADBEEDEBBAEDCACECBDDD;BEDEACEAACBDCEABEACBBADADEBCDACCCAEEADCABCBBA;BADACBADEDBCEACDBDDDCABBDAAAECACEBBBDAAECACDB;ABEECCDDBDBBBECDAECEDACDADBEDBEEBADEDABACBCEB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;120;100;160;100;560
229954;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;606.6;697.9;618.7;766.9;ECDBAACCEDEBCBAACBACDDCDBCBCCAEBCACCCDEEBBDEB;CACEBEBCDBADDEEBABCDCAACEDABBAEABEADCEDADADEC;CAAAAECBECEDDCBDEBDCEBBDBBDEEBCBDADCCBEDADEEB;CECDDEDACCABEEDDCACEBDCCCABEBDABCDDDDCEADBBDE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;180;200;200;200;940
1682327;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;444.2;359.6;483.8;421.2;CBCDBECABEDEEDDACDDADCBDCEBDBDDBCECADCDBEACEC;BDBBBECBEAABBDAEDCADDBBACEAECAEEBCEEADCBDAABD;AEADEEADEEBADDDEEDDDCABAACBEBEAEECADCECEDABDC;BEDDBCECCACAEDBBACAAACDBADCCBEBAEEADEEECBBDCB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;120;100;100;80;500
3499514;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;441.8;464.5;500.8;409.2;DAEEBADAABECBAACACDCBBCBABEDEACADCCBACDECADEA;AEBADCCCABBDBAEAECBDDDBDAEAEEDAAEBDDADDADABCE;CBAABECDEACCDBDCECABADEDDBBADDCCDAEEBDAEADBEA;EABCBDEEBBEABCDBABAEECEBDABBBDBBEBCEBEBADBADB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;120;120;140;180;700
1734379;2024;15177980;1504455;Medicilândia;15;PA;2;2;1;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;395.9;510.5;483.3;428.4;AEBEEBACECEEDADAAECDCDABBBECBAEDCCCEDCDAACCEB;DADAECECECEDCEDAEACCAECECCBBDADABACEAEBADDADA;DDCDCCABECBCDCCDBDDABBCABDD*EABABBAACAEEDCCAD;CBDDDBBADDDCDDBDCDBBDEDABDBCDCEEABCDEBDBACCDE;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;120;100;120;100;540
2163325;2024;15106101;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;482.8;545.1;443.1;494.1;BDAADEEADDBBBECDCBEDCBEDEAADECBEEADAACBBBCEEC;AABDBABBEBEDCAAABAEBDCCACAEAEBBACAAACBABBCCAD;DCBDEBEBBDAEDEBBDCCACCEBBDBBDCAEEBBDCAECA*DBB;BDBACAECEBEEDEAEDACBECECABCBDACCAABDCEDBADCCA;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;120;120;140;620
3154771;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;464.4;573.6;572.5;441.2;EDEBDDCACBCBCBDBAEDCCDCDCDBDBBCCCCCECAEDCDBCD;BECBBEBADBCDDAEDBBCCABECCEBEEAEAEEADAECDDBABC;EAAADECBECEDDADDEADCDDBCDBDBDBDBDBDCCCEBADEEB;ABBDCBCDEBCBCBBCCECCACEDDEEEDDAEEDCABBBDCCADB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;4;0;0;0;0;0;0
1203525;2024;15177874;1500859;Anapu;15;PA;2;2;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;484.4;537.7;494.9;413.3;DDBDADBABBBECADCCDEDADDBDCBCBCBCDEBECEBDCCEEA;ADDAADEEBBEEDCBADCCABCAEAADBECDDAEDAEBDBDBACE;BAEDEDACBEDCDBDAEDDBDCBABECDCACBCDCECDAECBEDA;CBAADDACDAEBCEBDCECCCDBBDCABDACEEDBBBADDECDDE;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;120;120;140;80;600
58412;2024;;;;;;;;;1500602;Altamira;15;PA;0;1;1;0;;1383;1395;;;440.5;361.4;;;DEBBEECACDBECEAEACEDDBBCAEDCAEBAEBEDCADCDBEEC;ACBDDDCEADACDEDBADEBBECABAADECCEADCAADACDEDEB;;0;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;6;0;0;0;0;0;0
1812650;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;507.9;460.2;463.2;446.6;DACDABCCDCBACABEAEDEADCCADBEEBCDDBBEBAACCAEAD;ABCEAEEBADDDAEBBACCDACCEACDBEAABACCDEBEBBCAEE;BAAABDBEAACDEBEDBBBADECAEEBDDCCAAEDDEACACBEAE;DDCAADADBBECDEEBDCBADADCCEEADBBAEBADBDDACECEC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;120;100;120;620
1966420;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2966480;2024;15200205;1500602;Altamira;15;PA;1;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;533.9;533.4;506.3;398;ECEDADCBEEECBCCAECDECEDCDDBDEBBEBDCBBCDCABCDE;CECBBCAABCCDDECBAEDCAABCABAABAAADDADEEADDACEB;DCAEBECEEDCBDEBBECCDDCDDCBCDDEADDBDEBBECADCDA;CADDBAEADDADEBBADADECECEDEDCDAEEACADCDDBEBDDC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;180;160;160;160;800
2016714;2024;15176045;1500602;Altamira;15;PA;4;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;586.3;606.4;613.2;654.6;DCEDDADEEEEBCCADDDBBCBECBEDCBCECCCCEEEDBACDBD;CEBBBEBEDBADDEBDABCDBAECEDACDAEAACACECDCAACDC;CAAAEECBECEDDDBDECDABDBCDBCADDEBDADDCBECADEEB;CECBBDEBDCABDEDCBBCDBBDECEDECDAACEDEDBBAADBCD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;160;160;180;200;860
1902601;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1638685;2024;15109194;1507805;Senador José Porfírio;15;PA;2;1;1;1500602;Altamira;15;PA;0;1;1;0;;1383;1395;;;458.9;497;;;AECBDCAECDBABECBEABCABECCEABEADAEBACBDACBCADE;AC.BEECBEACDDABCABDCEADCEBCACBACBDEACDBDADCDA;;1;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1;100;120;80;100;20;420
827355;2024;15583058;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;590.3;595.4;537.3;486.1;DDAEEEECAEEBACBDEDBBDDCADAEEDAABECCECEAADEDEC;ACDCADEECEACCEBAADABBCCDDADBACDEACCAEDEBBBECA;CAEBACBECCDDEBDEEDABDAAAADEDDEADBBDEDDABCBEDE;CAABBACEDDBEEABECCBCDECDBCCCBEEEDBDCACADCBDCC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;100;100;100;540
1490257;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;467.8;468.3;538.2;624.8;BAAADBCCBCCCADDCDDEDAACABDCDBBACEDDEBDBBBBDEE;AADEBDBBCBBCCCACBBAADDCAABCCDDAEEAACAACDAEEED;BAABDCDCCBEECADABCDDABDEBDBEBABBCECDCDECDCEDB;CCDABBDDEDEDCEDAEDAADCCCACBE*CCDBBACCACCBDECE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;120;120;80;560
2903294;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;587.7;578.8;559.1;682.7;BCEBDEECBCAECCCCDAADDBACEAEBBBAACCDAECBCDAEAC;AABDBADBEADCEBDEDAEADCE.CCECEBBECACEDBDBCBBED;DEAAADDCBDEECCEAEDEDADEEBCBACDCBEACDADDDCBEBE;BBDABCACDDDBDECBADCBACCBEEDDDBCEADBCEACDCEBDB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;80;100;80;80;60;400
2756564;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;374.3;0;415.5;594.8;CBAEEDBEACBEACDCADCBABDEBCCBADDABCEEDDEBBCBDA;.............................................;BABBDCDEDADCEAEDDBAADECBCEDCACDCBBEEB........;CDBACECCABCDEBBABBDEBCDEBCEBCBAABBDBAABCEDACA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;80;40;160;0;400
11075;2024;15104907;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;503.2;574.3;542.9;686.1;ECADCAABEDEBBBACBCBDCEDDBDDCBDEECECCEEBCEABBB;CECBBECEBBCDBEDACBCCDAECEDACEABAABACAEAADADDA;ACDBCECEECEEDABDEDBACBBCDBDEAEACDADBEBACADEEB;CEDEBDCCDBADCEDEBBCEBCBCDACDCDAAEBCDDBBADDBCB;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;200;160;160;200;880
317848;2024;;;;;;;;;1500602;Altamira;15;PA;0;1;1;0;;1385;1398;;;385.5;413.9;;;DDAAEECBAACCCEDDEEDCCBAEDCABABABBCCBABBACDEDB;BACEBBDCDCEECAAABCAECABCDEDC*AABBACEDABBBAAEE;;1;;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;;1;80;120;80;80;120;480
1422610;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;528.2;529.8;573.7;581.5;DDCDEEDEACDDBDDDBDECDDCBEDCBBCAEECDBEDCBAEBED;CBDAA.B.D.EED.DCDDCDBEBABAB.BCCEDECCEBEEA.ECB;DCE.DABEDADDEBDACDABC....BEBDCDB.BDEDDCECBECE;CEBDDAECDCCCCDBABCACBCBCDBDCCAEECDBADECCDBCDB;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;200;180;160;180;880
592235;2024;;;;;;;;;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4028987;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;376.8;447.9;453.8;455.9;BDCCEACDACEAABADBEEABEEBCCADACDEDBEACCDBCBEED;DBADCDACDBCABCDEEDCBABDDEEEADAECEADADBCCECCBB;EBDACEBDAC.CEEEEBBACBECBBBDBDEABECACCCCBBEADC;CDDABCCAEABBCDADACEBBCECBEEBACDEADECCAADADACD;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;4;0;0;0;0;0;0
2912204;2024;15140463;1500602;Altamira;15;PA;4;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;492.7;611.9;557.6;602.5;ABAEAEADACCEACEABBDCEECBDCBEEEEAECCCEEDEECBAE;ABBCADEDCEECCEDADBBDBEBCDADAECDCAECAEBECBCECA;BACDBDADDADEEBEAEDABDEEBDCCECCDCABDEDDAECBECA;BBACDADDBBAAEDBACDDCACBDEEEBBCAEDADBBADBACDBC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;180;140;180;200;840
1160461;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1420;1383;1395;1408;647.7;731.4;606.1;707.7;CAEDAACCACABBEBDBEDCEDBCEECBBCEACAADEDDEBBDCC;CECEBEBCDBBDDEEBCBCDCAECEDAEBAEABEADCEDDDACBC;CBAACECBECCDDABDEDDCEABDCDCEAEADDBDDDBEDADEEB;CEEDDEEBDAABCEDDBCCABDCCCDBBCBACBADEBDDADCBBE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;200;140;200;200;900
1979458;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1421;1386;1397;1409;512.6;553.8;447.4;466.5;DEEEDEBAACDDECCDAEDCADEABEDECDABECDEAEEDACAAC;ABEDACEDCEADCEDACCCDBCBCBDDABCDEAACACEEEDA...;AAEDDCCEBADDEBDAEDBBDD.......................;CEBDCDCECDDEDBAAEDEACABEADCCBDCEDACEDCAACBEBD;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;80;60;80;0;340
858929;2024;15169138;1500602;Altamira;15;PA;2;1;1;1500602;Altamira;15;PA;1;1;1;1;1419;1385;1398;1407;468.1;560.6;563;649.5;BDBCDCDCCDAECECEEECDBEBEECDCCDBCADDADADBADCBC;AAADEBDBECCCEDDADEEABBCADBCDEBECEADECCCEABDDD;BEAACBDCBDEECEEAAAADADAEBABCBBBBDEEEADADDDECB;DDDABBBDBDCBBEBBACCBCCCCDAADDEADEDDDDADCCDEDD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;120;120;100;580
2572079;2024;;;;;;;;;1500602;Altamira;15;PA;1;1;1;1;1422;1384;1396;1410;466.7;487.7;511.2;447.4;BDCECDACDBDEECDCEECAAABDCECABAEECADBCBBDCBDEB;ACDBBCCDEBBBBBDACCCDCCDADECABEDCEAAEBDDEDDBDA;EADACEDCECBCDDEEEACCBACCDAADECBAEBDBCBCECCACA;CEABBBEDDDECDEDEBDBCCDCBDBBCBACBBEAEBEDBEBDEC;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;140;140;160;200;740
